system:index,band,correlation,.geo
6162,SR_B3_dent_SR_B5_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6163,SR_B3_dent_SR_B5_diss,0.4982820841942407,"{""type"":""MultiPoint"",""coordinates"":[]}"
6164,SR_B3_dent_SR_B5_inertia,0.2394704575356964,"{""type"":""MultiPoint"",""coordinates"":[]}"
6165,SR_B3_dent_SR_B5_shade,-0.006114351607817456,"{""type"":""MultiPoint"",""coordinates"":[]}"
6166,SR_B3_dent_SR_B5_prom,0.04306696950546284,"{""type"":""MultiPoint"",""coordinates"":[]}"
6167,SR_B3_dent_SR_B6_asm,-0.9190833514291553,"{""type"":""MultiPoint"",""coordinates"":[]}"
6168,SR_B3_dent_SR_B6_contrast,0.23188594255684483,"{""type"":""MultiPoint"",""coordinates"":[]}"
6169,SR_B3_dent_SR_B6_corr,-0.6832673148347743,"{""type"":""MultiPoint"",""coordinates"":[]}"
6170,SR_B3_dent_SR_B6_var,0.2290984327180619,"{""type"":""MultiPoint"",""coordinates"":[]}"
6171,SR_B3_dent_SR_B6_idm,-0.9689858829940202,"{""type"":""MultiPoint"",""coordinates"":[]}"
6172,SR_B3_dent_SR_B6_savg,-0.0024035345744026918,"{""type"":""MultiPoint"",""coordinates"":[]}"
6173,SR_B3_dent_SR_B6_svar,0.22644046740525517,"{""type"":""MultiPoint"",""coordinates"":[]}"
6174,SR_B3_dent_SR_B6_sent,0.9924174927846926,"{""type"":""MultiPoint"",""coordinates"":[]}"
6175,SR_B3_dent_SR_B6_ent,0.9889131522933589,"{""type"":""MultiPoint"",""coordinates"":[]}"
6176,SR_B3_dent_SR_B6_dvar,0.21200416208882575,"{""type"":""MultiPoint"",""coordinates"":[]}"
6177,SR_B3_dent_SR_B6_dent,0.9973913349282038,"{""type"":""MultiPoint"",""coordinates"":[]}"
6178,SR_B3_dent_SR_B6_imcorr1,-0.713816365018667,"{""type"":""MultiPoint"",""coordinates"":[]}"
6179,SR_B3_dent_SR_B6_imcorr2,0.9243969258265312,"{""type"":""MultiPoint"",""coordinates"":[]}"
6180,SR_B3_dent_SR_B6_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6181,SR_B3_dent_SR_B6_diss,0.487164973970871,"{""type"":""MultiPoint"",""coordinates"":[]}"
6182,SR_B3_dent_SR_B6_inertia,0.23188594255684483,"{""type"":""MultiPoint"",""coordinates"":[]}"
6183,SR_B3_dent_SR_B6_shade,-0.006945919243385305,"{""type"":""MultiPoint"",""coordinates"":[]}"
6184,SR_B3_dent_SR_B6_prom,0.06997519237343248,"{""type"":""MultiPoint"",""coordinates"":[]}"
6185,SR_B3_dent_SR_B7_asm,-0.9187750470644209,"{""type"":""MultiPoint"",""coordinates"":[]}"
6186,SR_B3_dent_SR_B7_contrast,0.19257644712623395,"{""type"":""MultiPoint"",""coordinates"":[]}"
6187,SR_B3_dent_SR_B7_corr,-0.6835974665273076,"{""type"":""MultiPoint"",""coordinates"":[]}"
6188,SR_B3_dent_SR_B7_var,0.19087327269697457,"{""type"":""MultiPoint"",""coordinates"":[]}"
6189,SR_B3_dent_SR_B7_idm,-0.9679831498921002,"{""type"":""MultiPoint"",""coordinates"":[]}"
6190,SR_B3_dent_SR_B7_savg,-0.0029716650946526994,"{""type"":""MultiPoint"",""coordinates"":[]}"
6191,SR_B3_dent_SR_B7_svar,0.1892217156363146,"{""type"":""MultiPoint"",""coordinates"":[]}"
6192,SR_B3_dent_SR_B7_sent,0.992098000709505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6193,SR_B3_dent_SR_B7_ent,0.9885752645907275,"{""type"":""MultiPoint"",""coordinates"":[]}"
6194,SR_B3_dent_SR_B7_dvar,0.1729158201551492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6195,SR_B3_dent_SR_B7_dent,0.9971948656312108,"{""type"":""MultiPoint"",""coordinates"":[]}"
6196,SR_B3_dent_SR_B7_imcorr1,-0.713757154846972,"{""type"":""MultiPoint"",""coordinates"":[]}"
6197,SR_B3_dent_SR_B7_imcorr2,0.9242070413257719,"{""type"":""MultiPoint"",""coordinates"":[]}"
6198,SR_B3_dent_SR_B7_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6199,SR_B3_dent_SR_B7_diss,0.427561240166157,"{""type"":""MultiPoint"",""coordinates"":[]}"
6200,SR_B3_dent_SR_B7_inertia,0.19257644712623395,"{""type"":""MultiPoint"",""coordinates"":[]}"
6201,SR_B3_dent_SR_B7_shade,0.004535387345849608,"{""type"":""MultiPoint"",""coordinates"":[]}"
6202,SR_B3_dent_SR_B7_prom,0.05481546771442199,"{""type"":""MultiPoint"",""coordinates"":[]}"
6203,SR_B3_dent_Blue,-7.953760435784753E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6204,SR_B3_dent_Green,-6.128787273980197E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6205,SR_B3_dent_Red,-4.37716679754521E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6206,SR_B3_dent_NIR,-0.001832895092004839,"{""type"":""MultiPoint"",""coordinates"":[]}"
6207,SR_B3_dent_SWIR1,-0.009967671554585372,"{""type"":""MultiPoint"",""coordinates"":[]}"
6208,SR_B3_dent_SWIR2,-0.006795293201256382,"{""type"":""MultiPoint"",""coordinates"":[]}"
6209,SR_B3_dent_QA_PIXEL,-0.00441793068206921,"{""type"":""MultiPoint"",""coordinates"":[]}"
6210,SR_B3_dent_NDVI,-0.0014163874174579585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6211,SR_B3_dent_GNDVI,-0.0012607629484124754,"{""type"":""MultiPoint"",""coordinates"":[]}"
6212,SR_B3_dent_NBR,0.009778854753290179,"{""type"":""MultiPoint"",""coordinates"":[]}"
6213,SR_B3_dent_NDWI,0.0012607629484124754,"{""type"":""MultiPoint"",""coordinates"":[]}"
6214,SR_B3_dent_NDWI1,0.009778854753290179,"{""type"":""MultiPoint"",""coordinates"":[]}"
6215,SR_B3_dent_MNDWI,0.0140185751766796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6216,SR_B3_dent_SIPI,0.01717158087643097,"{""type"":""MultiPoint"",""coordinates"":[]}"
6217,SR_B3_dent_NDMI,0.009778854753290179,"{""type"":""MultiPoint"",""coordinates"":[]}"
6218,SR_B3_dent_NDSI,0.0012607629484124754,"{""type"":""MultiPoint"",""coordinates"":[]}"
6219,SR_B3_dent_RECl,-8.26289685423248E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6220,SR_B3_dent_EVI,0.0013573688134078659,"{""type"":""MultiPoint"",""coordinates"":[]}"
6221,SR_B3_dent_EVI2,-0.0012277709992471162,"{""type"":""MultiPoint"",""coordinates"":[]}"
6222,SR_B3_dent_SR,-8.26288873900149E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6223,SR_B3_dent_LAI,0.0013573688134078659,"{""type"":""MultiPoint"",""coordinates"":[]}"
6224,SR_B3_dent_GVI,-0.003374152731217685,"{""type"":""MultiPoint"",""coordinates"":[]}"
6225,SR_B3_dent_RVI,-8.26288873900149E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6226,SR_B3_dent_GRVI,-0.0012607629484124754,"{""type"":""MultiPoint"",""coordinates"":[]}"
6227,SR_B3_dent_DVI,-0.0018239256745993433,"{""type"":""MultiPoint"",""coordinates"":[]}"
6228,SR_B3_dent_SAVI,-0.0014164010316796533,"{""type"":""MultiPoint"",""coordinates"":[]}"
6229,SR_B3_dent_OSAVI,-0.0014163908543761749,"{""type"":""MultiPoint"",""coordinates"":[]}"
6230,SR_B3_dent_ARVI,-0.0014585263291352175,"{""type"":""MultiPoint"",""coordinates"":[]}"
6231,SR_B3_dent_VARI,-0.0014930036727536548,"{""type"":""MultiPoint"",""coordinates"":[]}"
6232,SR_B3_dent_SLAVI,0.002471711303200548,"{""type"":""MultiPoint"",""coordinates"":[]}"
6233,SR_B3_dent_NDGI,-0.0012399728426866266,"{""type"":""MultiPoint"",""coordinates"":[]}"
6234,SR_B3_dent_GCVI,-9.000284758739246E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6235,SR_B3_dent_GRNDVI,0.0012399728426866266,"{""type"":""MultiPoint"",""coordinates"":[]}"
6236,SR_B3_dent_GBNDVI,-0.0011543009333334169,"{""type"":""MultiPoint"",""coordinates"":[]}"
6237,SR_B3_dent_RBNDVI,-0.0012110496372931686,"{""type"":""MultiPoint"",""coordinates"":[]}"
6238,SR_B3_dent_BNDVI,-0.0013151891950667174,"{""type"":""MultiPoint"",""coordinates"":[]}"
6239,SR_B3_dent_RGRI,-9.000278843747979E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6240,SR_B3_imcorr1_HV,-0.008028335976089257,"{""type"":""MultiPoint"",""coordinates"":[]}"
6241,SR_B3_imcorr1_HH,-8.440893173231945E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6242,SR_B3_imcorr1_elevation,-0.00722044497346514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6243,SR_B3_imcorr1_slope,0.013741803028540745,"{""type"":""MultiPoint"",""coordinates"":[]}"
6244,SR_B3_imcorr1_aspect,0.005215667238398949,"{""type"":""MultiPoint"",""coordinates"":[]}"
6245,SR_B3_imcorr1_hillshade,0.0060575087257334695,"{""type"":""MultiPoint"",""coordinates"":[]}"
6246,SR_B3_imcorr1_brightness,0.005677531062592711,"{""type"":""MultiPoint"",""coordinates"":[]}"
6247,SR_B3_imcorr1_greenness,-0.00891969195619845,"{""type"":""MultiPoint"",""coordinates"":[]}"
6248,SR_B3_imcorr1_wetness,-0.017670491568925334,"{""type"":""MultiPoint"",""coordinates"":[]}"
6249,SR_B3_imcorr1_TCD,0.0024353689960932273,"{""type"":""MultiPoint"",""coordinates"":[]}"
6250,SR_B3_imcorr1_TCA,-0.009155925815041087,"{""type"":""MultiPoint"",""coordinates"":[]}"
6251,SR_B3_imcorr1_SR_B2_asm,0.9198119030535516,"{""type"":""MultiPoint"",""coordinates"":[]}"
6252,SR_B3_imcorr1_SR_B2_contrast,-0.03898929078340418,"{""type"":""MultiPoint"",""coordinates"":[]}"
6253,SR_B3_imcorr1_SR_B2_corr,0.9812797140194648,"{""type"":""MultiPoint"",""coordinates"":[]}"
6254,SR_B3_imcorr1_SR_B2_var,-0.04012512440671886,"{""type"":""MultiPoint"",""coordinates"":[]}"
6255,SR_B3_imcorr1_SR_B2_idm,0.8474049920843443,"{""type"":""MultiPoint"",""coordinates"":[]}"
6256,SR_B3_imcorr1_SR_B2_savg,5.772787797476334E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6257,SR_B3_imcorr1_SR_B2_svar,-0.04124109363471727,"{""type"":""MultiPoint"",""coordinates"":[]}"
6258,SR_B3_imcorr1_SR_B2_sent,-0.7696009220117475,"{""type"":""MultiPoint"",""coordinates"":[]}"
6259,SR_B3_imcorr1_SR_B2_ent,-0.789758895594298,"{""type"":""MultiPoint"",""coordinates"":[]}"
6260,SR_B3_imcorr1_SR_B2_dvar,-0.03147105713792868,"{""type"":""MultiPoint"",""coordinates"":[]}"
6261,SR_B3_imcorr1_SR_B2_dent,-0.7116754770355225,"{""type"":""MultiPoint"",""coordinates"":[]}"
6262,SR_B3_imcorr1_SR_B2_imcorr1,0.9890621469407682,"{""type"":""MultiPoint"",""coordinates"":[]}"
6263,SR_B3_imcorr1_SR_B2_imcorr2,-0.9107027164193923,"{""type"":""MultiPoint"",""coordinates"":[]}"
6264,SR_B3_imcorr1_SR_B2_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6265,SR_B3_imcorr1_SR_B2_diss,-0.21140634917972018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6266,SR_B3_imcorr1_SR_B2_inertia,-0.03898929078340418,"{""type"":""MultiPoint"",""coordinates"":[]}"
6267,SR_B3_imcorr1_SR_B2_shade,0.00678844972096636,"{""type"":""MultiPoint"",""coordinates"":[]}"
6268,SR_B3_imcorr1_SR_B2_prom,-0.007554514250465616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6269,SR_B3_imcorr1_SR_B3_asm,0.9285837033584795,"{""type"":""MultiPoint"",""coordinates"":[]}"
6270,SR_B3_imcorr1_SR_B3_contrast,-0.038754340218192025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6271,SR_B3_imcorr1_SR_B3_corr,0.9919507233395309,"{""type"":""MultiPoint"",""coordinates"":[]}"
6272,SR_B3_imcorr1_SR_B3_var,-0.039845708989834416,"{""type"":""MultiPoint"",""coordinates"":[]}"
6273,SR_B3_imcorr1_SR_B3_idm,0.8553518171325987,"{""type"":""MultiPoint"",""coordinates"":[]}"
6274,SR_B3_imcorr1_SR_B3_savg,-1.5092306621663837E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6275,SR_B3_imcorr1_SR_B3_svar,-0.04092356809736847,"{""type"":""MultiPoint"",""coordinates"":[]}"
6276,SR_B3_imcorr1_SR_B3_sent,-0.7756256701902191,"{""type"":""MultiPoint"",""coordinates"":[]}"
6277,SR_B3_imcorr1_SR_B3_ent,-0.79607668781742,"{""type"":""MultiPoint"",""coordinates"":[]}"
6278,SR_B3_imcorr1_SR_B3_dvar,-0.03098565424950955,"{""type"":""MultiPoint"",""coordinates"":[]}"
6279,SR_B3_imcorr1_SR_B3_dent,-0.7166839894663285,"{""type"":""MultiPoint"",""coordinates"":[]}"
6280,SR_B3_imcorr1_SR_B3_imcorr1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6281,SR_B3_imcorr1_SR_B3_imcorr2,-0.9194494732311558,"{""type"":""MultiPoint"",""coordinates"":[]}"
6282,SR_B3_imcorr1_SR_B3_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6283,SR_B3_imcorr1_SR_B3_diss,-0.2627031947333971,"{""type"":""MultiPoint"",""coordinates"":[]}"
6284,SR_B3_imcorr1_SR_B3_inertia,-0.038754340218192025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6285,SR_B3_imcorr1_SR_B3_shade,0.006538330891453264,"{""type"":""MultiPoint"",""coordinates"":[]}"
6286,SR_B3_imcorr1_SR_B3_prom,-0.00721739072189266,"{""type"":""MultiPoint"",""coordinates"":[]}"
6287,SR_B3_imcorr1_SR_B4_asm,0.9221368230483286,"{""type"":""MultiPoint"",""coordinates"":[]}"
6288,SR_B3_imcorr1_SR_B4_contrast,-0.04331101721235936,"{""type"":""MultiPoint"",""coordinates"":[]}"
6289,SR_B3_imcorr1_SR_B4_corr,0.9845965881781117,"{""type"":""MultiPoint"",""coordinates"":[]}"
6290,SR_B3_imcorr1_SR_B4_var,-0.04459007436569579,"{""type"":""MultiPoint"",""coordinates"":[]}"
6291,SR_B3_imcorr1_SR_B4_idm,0.8493565834421876,"{""type"":""MultiPoint"",""coordinates"":[]}"
6292,SR_B3_imcorr1_SR_B4_savg,-1.4536312486758602E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6293,SR_B3_imcorr1_SR_B4_svar,-0.04585394376307848,"{""type"":""MultiPoint"",""coordinates"":[]}"
6294,SR_B3_imcorr1_SR_B4_sent,-0.7708667882820313,"{""type"":""MultiPoint"",""coordinates"":[]}"
6295,SR_B3_imcorr1_SR_B4_ent,-0.7911271485864102,"{""type"":""MultiPoint"",""coordinates"":[]}"
6296,SR_B3_imcorr1_SR_B4_dvar,-0.03431608527908209,"{""type"":""MultiPoint"",""coordinates"":[]}"
6297,SR_B3_imcorr1_SR_B4_dent,-0.7126582944900628,"{""type"":""MultiPoint"",""coordinates"":[]}"
6298,SR_B3_imcorr1_SR_B4_imcorr1,0.9922157862878306,"{""type"":""MultiPoint"",""coordinates"":[]}"
6299,SR_B3_imcorr1_SR_B4_imcorr2,-0.9129385228067042,"{""type"":""MultiPoint"",""coordinates"":[]}"
6300,SR_B3_imcorr1_SR_B4_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6301,SR_B3_imcorr1_SR_B4_diss,-0.268108758438304,"{""type"":""MultiPoint"",""coordinates"":[]}"
6302,SR_B3_imcorr1_SR_B4_inertia,-0.04331101721235936,"{""type"":""MultiPoint"",""coordinates"":[]}"
6303,SR_B3_imcorr1_SR_B4_shade,0.006556781451084392,"{""type"":""MultiPoint"",""coordinates"":[]}"
6304,SR_B3_imcorr1_SR_B4_prom,-0.007289852058059966,"{""type"":""MultiPoint"",""coordinates"":[]}"
6305,SR_B3_imcorr1_SR_B5_asm,0.9250713472722677,"{""type"":""MultiPoint"",""coordinates"":[]}"
6306,SR_B3_imcorr1_SR_B5_contrast,-0.19674341252758176,"{""type"":""MultiPoint"",""coordinates"":[]}"
6307,SR_B3_imcorr1_SR_B5_corr,0.9879643634554448,"{""type"":""MultiPoint"",""coordinates"":[]}"
6308,SR_B3_imcorr1_SR_B5_var,-0.19786240804525063,"{""type"":""MultiPoint"",""coordinates"":[]}"
6309,SR_B3_imcorr1_SR_B5_idm,0.8526617405012227,"{""type"":""MultiPoint"",""coordinates"":[]}"
6310,SR_B3_imcorr1_SR_B5_savg,-0.009003978062831312,"{""type"":""MultiPoint"",""coordinates"":[]}"
6311,SR_B3_imcorr1_SR_B5_svar,-0.19871187265059645,"{""type"":""MultiPoint"",""coordinates"":[]}"
6312,SR_B3_imcorr1_SR_B5_sent,-0.7722908621637923,"{""type"":""MultiPoint"",""coordinates"":[]}"
6313,SR_B3_imcorr1_SR_B5_ent,-0.792829380134885,"{""type"":""MultiPoint"",""coordinates"":[]}"
6314,SR_B3_imcorr1_SR_B5_dvar,-0.17969037821753617,"{""type"":""MultiPoint"",""coordinates"":[]}"
6315,SR_B3_imcorr1_SR_B5_dent,-0.713530801594749,"{""type"":""MultiPoint"",""coordinates"":[]}"
6316,SR_B3_imcorr1_SR_B5_imcorr1,0.996132424005336,"{""type"":""MultiPoint"",""coordinates"":[]}"
6317,SR_B3_imcorr1_SR_B5_imcorr2,-0.9159738834339501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6318,SR_B3_imcorr1_SR_B5_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6319,SR_B3_imcorr1_SR_B5_diss,-0.4261438188477205,"{""type"":""MultiPoint"",""coordinates"":[]}"
6320,SR_B3_imcorr1_SR_B5_inertia,-0.19674341252758176,"{""type"":""MultiPoint"",""coordinates"":[]}"
6321,SR_B3_imcorr1_SR_B5_shade,0.0030501102745832706,"{""type"":""MultiPoint"",""coordinates"":[]}"
6322,SR_B3_imcorr1_SR_B5_prom,-0.02694376263552517,"{""type"":""MultiPoint"",""coordinates"":[]}"
6323,SR_B3_imcorr1_SR_B6_asm,0.923860457650087,"{""type"":""MultiPoint"",""coordinates"":[]}"
6324,SR_B3_imcorr1_SR_B6_contrast,-0.19100166275059519,"{""type"":""MultiPoint"",""coordinates"":[]}"
6325,SR_B3_imcorr1_SR_B6_corr,0.9868295774383413,"{""type"":""MultiPoint"",""coordinates"":[]}"
6326,SR_B3_imcorr1_SR_B6_var,-0.1904103676744475,"{""type"":""MultiPoint"",""coordinates"":[]}"
6327,SR_B3_imcorr1_SR_B6_idm,0.8513604393973037,"{""type"":""MultiPoint"",""coordinates"":[]}"
6328,SR_B3_imcorr1_SR_B6_savg,-0.00120388683767805,"{""type"":""MultiPoint"",""coordinates"":[]}"
6329,SR_B3_imcorr1_SR_B6_svar,-0.18979508989921412,"{""type"":""MultiPoint"",""coordinates"":[]}"
6330,SR_B3_imcorr1_SR_B6_sent,-0.7715565172467956,"{""type"":""MultiPoint"",""coordinates"":[]}"
6331,SR_B3_imcorr1_SR_B6_ent,-0.7920557147423631,"{""type"":""MultiPoint"",""coordinates"":[]}"
6332,SR_B3_imcorr1_SR_B6_dvar,-0.18890835819494758,"{""type"":""MultiPoint"",""coordinates"":[]}"
6333,SR_B3_imcorr1_SR_B6_dent,-0.7129575124852054,"{""type"":""MultiPoint"",""coordinates"":[]}"
6334,SR_B3_imcorr1_SR_B6_imcorr1,0.9945647155758616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6335,SR_B3_imcorr1_SR_B6_imcorr2,-0.9146795521550548,"{""type"":""MultiPoint"",""coordinates"":[]}"
6336,SR_B3_imcorr1_SR_B6_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6337,SR_B3_imcorr1_SR_B6_diss,-0.4186937438457424,"{""type"":""MultiPoint"",""coordinates"":[]}"
6338,SR_B3_imcorr1_SR_B6_inertia,-0.19100166275059519,"{""type"":""MultiPoint"",""coordinates"":[]}"
6339,SR_B3_imcorr1_SR_B6_shade,0.004050790572323171,"{""type"":""MultiPoint"",""coordinates"":[]}"
6340,SR_B3_imcorr1_SR_B6_prom,-0.04808401617411546,"{""type"":""MultiPoint"",""coordinates"":[]}"
6341,SR_B3_imcorr1_SR_B7_asm,0.9238692486444765,"{""type"":""MultiPoint"",""coordinates"":[]}"
6342,SR_B3_imcorr1_SR_B7_contrast,-0.15250535038760688,"{""type"":""MultiPoint"",""coordinates"":[]}"
6343,SR_B3_imcorr1_SR_B7_corr,0.9869645576019547,"{""type"":""MultiPoint"",""coordinates"":[]}"
6344,SR_B3_imcorr1_SR_B7_var,-0.15240325903651258,"{""type"":""MultiPoint"",""coordinates"":[]}"
6345,SR_B3_imcorr1_SR_B7_idm,0.8517251302719006,"{""type"":""MultiPoint"",""coordinates"":[]}"
6346,SR_B3_imcorr1_SR_B7_savg,4.365279864014597E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6347,SR_B3_imcorr1_SR_B7_svar,-0.152251898645953,"{""type"":""MultiPoint"",""coordinates"":[]}"
6348,SR_B3_imcorr1_SR_B7_sent,-0.7716301574092164,"{""type"":""MultiPoint"",""coordinates"":[]}"
6349,SR_B3_imcorr1_SR_B7_ent,-0.7920870392762029,"{""type"":""MultiPoint"",""coordinates"":[]}"
6350,SR_B3_imcorr1_SR_B7_dvar,-0.14724465587731325,"{""type"":""MultiPoint"",""coordinates"":[]}"
6351,SR_B3_imcorr1_SR_B7_dent,-0.713083327113849,"{""type"":""MultiPoint"",""coordinates"":[]}"
6352,SR_B3_imcorr1_SR_B7_imcorr1,0.9945764691240071,"{""type"":""MultiPoint"",""coordinates"":[]}"
6353,SR_B3_imcorr1_SR_B7_imcorr2,-0.914797473458781,"{""type"":""MultiPoint"",""coordinates"":[]}"
6354,SR_B3_imcorr1_SR_B7_maxcorr,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
6355,SR_B3_imcorr1_SR_B7_diss,-0.36505411008191013,"{""type"":""MultiPoint"",""coordinates"":[]}"
6356,SR_B3_imcorr1_SR_B7_inertia,-0.15250535038760688,"{""type"":""MultiPoint"",""coordinates"":[]}"
6357,SR_B3_imcorr1_SR_B7_shade,0.0029083735681849424,"{""type"":""MultiPoint"",""coordinates"":[]}"
6358,SR_B3_imcorr1_SR_B7_prom,-0.03421803170751608,"{""type"":""MultiPoint"",""coordinates"":[]}"
6359,SR_B3_imcorr1_Blue,0.01567996795594011,"{""type"":""MultiPoint"",""coordinates"":[]}"
6360,SR_B3_imcorr1_Green,0.013678169760877164,"{""type"":""MultiPoint"",""coordinates"":[]}"
6361,SR_B3_imcorr1_Red,0.01354622657510273,"{""type"":""MultiPoint"",""coordinates"":[]}"
6362,SR_B3_imcorr1_NIR,-0.0035172927874764625,"{""type"":""MultiPoint"",""coordinates"":[]}"
6363,SR_B3_imcorr1_SWIR1,0.010634017626431767,"{""type"":""MultiPoint"",""coordinates"":[]}"
6364,SR_B3_imcorr1_SWIR2,0.013916644550685106,"{""type"":""MultiPoint"",""coordinates"":[]}"
6365,SR_B3_imcorr1_QA_PIXEL,0.010517803954718543,"{""type"":""MultiPoint"",""coordinates"":[]}"
6366,SR_B3_imcorr1_NDVI,-0.010120592770878815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6367,SR_B3_imcorr1_GNDVI,-0.00971727497769556,"{""type"":""MultiPoint"",""coordinates"":[]}"
6368,SR_B3_imcorr1_NBR,-0.015490969827709025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6369,SR_B3_imcorr1_NDWI,0.00971727497769556,"{""type"":""MultiPoint"",""coordinates"":[]}"
6370,SR_B3_imcorr1_NDWI1,-0.015490969827709025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6371,SR_B3_imcorr1_MNDWI,-0.003336433869645615,"{""type"":""MultiPoint"",""coordinates"":[]}"
6372,SR_B3_imcorr1_SIPI,-0.006627178714109774,"{""type"":""MultiPoint"",""coordinates"":[]}"
6373,SR_B3_imcorr1_NDMI,-0.015490969827709025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6374,SR_B3_imcorr1_NDSI,0.00971727497769556,"{""type"":""MultiPoint"",""coordinates"":[]}"
6375,SR_B3_imcorr1_RECl,-0.01264372026702388,"{""type"":""MultiPoint"",""coordinates"":[]}"
6376,SR_B3_imcorr1_EVI,-0.004320966134873957,"{""type"":""MultiPoint"",""coordinates"":[]}"
6377,SR_B3_imcorr1_EVI2,-0.011131225131944412,"{""type"":""MultiPoint"",""coordinates"":[]}"
6378,SR_B3_imcorr1_SR,-0.012643720731148519,"{""type"":""MultiPoint"",""coordinates"":[]}"
6379,SR_B3_imcorr1_LAI,-0.004320966134873957,"{""type"":""MultiPoint"",""coordinates"":[]}"
6380,SR_B3_imcorr1_GVI,-0.0073006733574130685,"{""type"":""MultiPoint"",""coordinates"":[]}"
6381,SR_B3_imcorr1_RVI,-0.012643720731148519,"{""type"":""MultiPoint"",""coordinates"":[]}"
6382,SR_B3_imcorr1_GRVI,-0.00971727497769556,"{""type"":""MultiPoint"",""coordinates"":[]}"
6383,SR_B3_imcorr1_DVI,-0.008895978587572484,"{""type"":""MultiPoint"",""coordinates"":[]}"
6384,SR_B3_imcorr1_SAVI,-0.010120571936000468,"{""type"":""MultiPoint"",""coordinates"":[]}"
6385,SR_B3_imcorr1_OSAVI,-0.010120586643312241,"{""type"":""MultiPoint"",""coordinates"":[]}"
6386,SR_B3_imcorr1_ARVI,-0.01051054603846723,"{""type"":""MultiPoint"",""coordinates"":[]}"
6387,SR_B3_imcorr1_VARI,-0.008880359615109981,"{""type"":""MultiPoint"",""coordinates"":[]}"
6388,SR_B3_imcorr1_SLAVI,-0.013954914158731815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6389,SR_B3_imcorr1_NDGI,-0.008995217766571055,"{""type"":""MultiPoint"",""coordinates"":[]}"
6390,SR_B3_imcorr1_GCVI,-0.012258861091516684,"{""type"":""MultiPoint"",""coordinates"":[]}"
6391,SR_B3_imcorr1_GRNDVI,0.008995217766571055,"{""type"":""MultiPoint"",""coordinates"":[]}"
6392,SR_B3_imcorr1_GBNDVI,-0.0101192919921562,"{""type"":""MultiPoint"",""coordinates"":[]}"
6393,SR_B3_imcorr1_RBNDVI,-0.01044412288547011,"{""type"":""MultiPoint"",""coordinates"":[]}"
6394,SR_B3_imcorr1_BNDVI,-0.008689599395047107,"{""type"":""MultiPoint"",""coordinates"":[]}"
6395,SR_B3_imcorr1_RGRI,-0.01225885877581703,"{""type"":""MultiPoint"",""coordinates"":[]}"
6396,SR_B3_imcorr2_HV,0.006366910135011734,"{""type"":""MultiPoint"",""coordinates"":[]}"
6397,SR_B3_imcorr2_HH,0.002520923341491098,"{""type"":""MultiPoint"",""coordinates"":[]}"
6398,SR_B3_imcorr2_elevation,0.004011556967319947,"{""type"":""MultiPoint"",""coordinates"":[]}"
6399,SR_B3_imcorr2_slope,-0.014737517283980641,"{""type"":""MultiPoint"",""coordinates"":[]}"
6400,SR_B3_imcorr2_aspect,0.0034898328833442302,"{""type"":""MultiPoint"",""coordinates"":[]}"
